2193880,台北市北投區中央北路四段515巷,25.1283122,121.4701742,1058,55.63,1,2,1,1,1,14,電梯大樓,, ,19.02,10.29,0.26,0,陽明峰匯,
2193991,台北市萬華區康定路,25.0386596,121.5012226,1008,64.04,1,1,1,1,10,26,電梯大樓,, ,15.74, , ,0,台北晶麒,
2195016,台北市士林區菁山路,25.1422619,121.5561862,2087,60.01,3,2,2,11,2,10,電梯大樓,, ,34.78, , ,1,陽明山泉,
2196540,台北市中山區德惠街,25.0661334,121.5263823,2488,58.25,4,2,2,35,3,9,電梯大樓,,坐北朝南,42.71,37.26, ,0,案讚,
2200563,台北市信義區忠孝東路五段743巷21弄1號,25.043731,121.580811,3932,125.59,2,1,1,,8,9,電梯大樓,,坐北朝南,28.92, , ,1,達麗信義,
2202868,台北市松山區北寧路58-1號,25.0494254,121.5520346,6380,87.4,4,2,2,27,12,17,電梯大樓,,坐東朝西,73,35,0.19,1,敦北園中園,
2204549,台北市文山區景福街,24.9948719,121.5370509,1253,65.95,2,1,1,41,4,4,公寓,, ,19,19.02, ,0, ,
2204592,台北市北投區幽雅路,25.1371765,121.5137863,1500,50.34,1,1,1,5,13,13,電梯大樓,, ,29.8,29.8, ,0,草山水美,
2208716,台北市文山區興隆路二段203巷,25.0028807,121.5464044,2666,63.16,3,2,2,2,8,11,電梯大樓,,坐北朝南,52.26,24.38,0.28,1,太平洋盛宴,
2208873,台北市文山區木柵路一段303號,24.9882130,121.5543580,3280,60.78,4,2,2,2,4,12,電梯大樓,,坐北朝南,51.33, , ,1,文山一品,
2212414,台北市大安區仁愛路四段,25.0390911,121.5549844,6200,138.69,4,2,2,28,6,6,電梯大樓,,坐北朝南,50.71, , ,1,御府,
2213956,台北市大同區太原路,25.0502280,121.5152210,4980,111.14,3,2,2,3,7,12,電梯大樓,,坐東北朝西南,51.79,26.54,0.31,1,太原町,
2221684,台北市信義區信義路五段150巷,25.0264702,121.5699158,968,95.72,1,,1,5,12,13,電梯大樓,, ,10.11,5.59,0.35,0,新紐約,
2221741,台北市中正區臨沂街61巷,25.0367523,121.5296245,3680,99.46,4,2,2,49,4,4,公寓,,坐南朝北,37,37, ,0, ,
2222882,台北市內湖區新明路380巷,25.054845,121.579552,2850,85.53,4,2,2,35,4,4,公寓,,坐南朝北,33.32, , ,0, ,
2228771,台北市北投區石牌路一段,25.1137080,121.5156950,3480,69.52,3,2,2,5,4,6,電梯大樓,,坐東南朝西北,51.94,28.37, ,1,石牌捷運新廈,
2229961,台北市北投區振興街,25.1186619,121.5231279,3980,70.57,3,2,2,19,3,9,電梯大樓,,坐東北朝西南,56.4,33.63,0.32,1,白金漢大廈,
2233397,台北市北投區行義路170巷,25.131426,121.528739,3688,71.03,3,2,2,2,2,5,電梯大樓,,坐南朝北,51.92, , ,1,鄉林大境,
2238566,台北市萬華區雅江街,25.0439331,121.5021371,2700,54.98,3,2,2,1,4,8,電梯大樓,,坐西朝東,51.43,26.61,0.32,1,雅江首藏,
2243273,台北市文山區政大一街,24.9866219,121.5849712,2380,63.25,2,1,1,,3,5,電梯大樓,,坐西北朝東南,37.63, , ,1,國賓伊頓,
2246267,台北市北投區奇岩路,25.1289929,121.5112959,8600,55.05,5,5,6,12,整棟,6,別墅,,坐東北朝西南,156.23, , ,1,出價就談～租售皆可,
2250815,台北市南港區重陽路125巷,25.0557750,121.5964920,1880,63.91,2,2,1,7,4,8,電梯大樓,,坐北朝南,29.89,14.9,0.37,1,晶鑽凱悅,
2252021,台北市萬華區成都路,25.0443169,121.5038649,2798,74.99,3,2,1,,9,15,電梯大樓,,坐南朝北,41.84,19.55,0.34,1,有富正旺,
2253974,台北市中山區四平街,25.0536022,121.5329895,1738,117.67,1,1,1,5,4,11,電梯大樓,,坐南朝北,14.77,7.62,0.33,0,四季芳庭,
2253975,台北市大同區承德路三段,25.0627629,121.5176770,5680,71.83,3,2,2,,3,15,電梯大樓,,坐東朝西,79.08, , ,1,克里翁,
2257337,台北市松山區敦化北路4巷37號,25.050092,121.545116,1450,133.89,1,1,1,,2,6,電梯大樓,,坐南朝北,10.83,4.5,0.54,0,寓之東京,
2257436,台北市中山區民權東路二段135巷32號,25.0634318,121.5341054,2688,92.69,2,1,1,,2,9,電梯大樓,, ,29, , ,1,松江新貴,
2262328,台北市北投區裕民六路,25.1135512,121.5167908,5019,107.5,3,2,2,1,14,24,電梯大樓,, ,46.69,26.99,0.3,0,吾上琚,
2263311,台北市士林區士東路200巷,25.1100188,121.5332705,5390,65,3,2,2,14,3,9,電梯大樓,,坐東南朝西北,82.92,42.337,0.43,1,天悅,
2263366,台北市大安區忠孝東路四段216巷,25.0411656,121.5545356,3821,98.99,3,2,2,35,5,7,電梯大樓,,坐南朝北,38.6,34.8, ,0,明曜華厦,
2266876,台北市文山區景文街,24.9916150,121.5412250,745,29.01,3,,3,30,4,5,公寓,,坐西朝東,25.68,23.51,0.03,0, ,
2270390,台北市士林區中山北路七段213號,25.1254629,121.5316194,2889,75.23,3,2,2,29,5,7,電梯大樓,,坐北朝南,38.4, , ,0,中銀山莊,
2270764,台北市大安區安和路一段90巷,25.0346149,121.550404,4280,108.88,3,2,2,33,2,7,電梯大樓,,坐南朝北,39.31, , ,0, ,
2272009,台北市中山區松江路3號,25.0459919,121.5331421,11600,100.01,3,4,3,17,15,15,電梯大樓,,坐東朝西,115.99,76.78,0.24,1,TOP松江,
2273354,台北市松山區敦化北路199巷,25.0554970,121.5500500,3280,89.47,3,2,2,38,3,5,公寓,,坐西朝東,36.66,32.645, ,0, ,
2274376,台北市南港區園區街,25.0590496,121.6136420,5500,89.89,4,2,2,7,3,14,電梯大樓,,坐南朝北,72.75,32.213,0.28,1,第一道,
2274399,台北市信義區吳興街284巷,25.0246287,121.5634768,1680,67.74,5,3,2,36,頂樓加蓋,5,公寓,,坐北朝南,24.8,23.1, ,0, ,
2274731,台北市北投區崗山路,25.1410293,121.4864986,1780,57.99,3,1,2,5,1,7,電梯大樓,, ,30.69,15.98,0.21,1,青茵樂,
2275207,台北市大同區延平北路二段272巷,25.0620640,121.5103510,2063,68.95,3,2,2,40,3,4,公寓,,坐南朝北,29.92,27.06, ,0, ,
2278253,台北市士林區承德路四段10巷,25.0806537,121.5192864,1580,61.62,3,2,1,43,2,4,公寓,,坐北朝南,25.64,23.23, ,0, ,
2290695,台北市北投區崇仁路一段,25.1259383,121.5016524,2780,60.66,3,2,2,2,2,7,電梯大樓,,坐西北朝東南,45.83,23.89,0.37,1,奇岩豐采,
2294383,台北市中正區仁愛路一段,25.0385430,121.5218360,5200,130,4,2,2,37,7,12,電梯大樓,,坐南朝北,40,31.38,0.15,0, ,
2298776,台北市大安區復興南路二段,25.0245466,121.5444040,2500,92.87,2,2,1,27,4,18,電梯大樓,, ,26.92,22.35, ,0,.,
2299817,台北市中山區長安東路二段,25.0489311,121.5332757,1960,71.82,1,1,1,34,11,12,電梯大樓,,坐南朝北,27.29,19.18,0.2,0,三泰大樓,
2300564,台北市內湖區星雲街168巷,25.0799751,121.5973282,1450,75.6,2,2,1,18,3,21,電梯大樓,,坐南朝北,19.18,9.69,0.4,0,力霸國鼎,
2301381,台北市北投區文林北路,25.1087710,121.5144560,1388,45.46,4,2,3,31,5,5,公寓,,坐北朝南,30.53,9.39, ,0, ,
2301407,台北市北投區大度路三段301巷,25.1210067,121.4649557,1250,47.95,2,2,1,20,1,7,電梯大樓,, ,34.36,17.69,0.14,1,聖景,
2303283,台北市中山區南京東路二段,25.0525939,121.5328662,1668,115.03,1,1,1,2,9,18,電梯大樓,,坐北朝南,14.5, , ,0,新東京宅,
2303912,台北市內湖區康樂街72巷,25.0698170,121.6164840,1980,52.6,3,2,2,17,2,10,電梯大樓,,坐西朝東,37.64,18.23,0.2,1,麗緻東湖,
2305230,台北市中山區南京東路三段14巷,25.0521307,121.5382515,1868,133.87,2,1,2,5,1,7,電梯大樓,,坐西南朝東北,19,7.571, ,1,京典,
2310086,台北市大安區羅斯福路三段309號,25.0174114,121.5319419,15462,165.02,4,2,3,2,17,19,電梯大樓,, ,109.09, , ,1,基泰台大,
2312450,台北市內湖區星雲街16巷,25.0775664,121.5932580,5588,86.89,3,2,2,1,2,12,電梯大樓,, ,64.31, , ,1,馬蒂斯小丘,
2312482,台北市中正區羅斯福路三段58巷,25.0227520,121.5255915,1988,106.31,1,2,1,2,9,13,電梯大樓,,坐西朝東,18.7,10.454,0.32,0,師大君逸,
2313062,台北市大安區仁愛路四段,25.0380690,121.5572170,5718,129.95,4,2,2,27,4,13,電梯大樓,, ,44, , ,0, ,
2315356,台北市北投區長壽路,25.1415943,121.5045333,2300,55.73,3,2,2,3,2,5,電梯大樓,,坐北朝南,42.97,21.2,0.35,1,新洋房,
2320737,台北市中山區建國北路二段,25.0594090,121.5365590,11688,136.7,4,2,2,5,8,15,電梯大樓,,坐西朝東,100.72,45.99,0.34,1,東騰千里,
2325200,台北市南港區東新街118巷,25.0461080,121.5886180,2960,89.11,3,2,2,2,7,11,電梯大樓,, ,29.85, , ,1,納美,
2326187,台北市士林區福志路14巷,25.0991380,121.5315490,3480,53.21,3,2,2,29,1,5,公寓,,坐北朝南,65.4,64.17, ,1, ,
2326201,台北市中山區南京東路二段,25.0516740,121.5351860,8265,140.85,3,2,2,3,15,15,電梯大樓,,坐南朝北,53.71,32.87,0.33,1,鄉林京華,
2326741,台北市信義區忠孝東路五段,25.0417875,121.5673041,3600,95.9,3,2,2,25,1,5,公寓,,坐南朝北,37.54,24.51,0.27,1, ,
2332311,台北市信義區光復南路,25.0327846,121.5571171,2875,89.04,3,2,1,31,10,12,電梯大樓,, ,32.29, , ,0,忠駝,
2332823,台北市大安區安居街,25.0193770,121.5533760,2680,61.33,4,2,2,34,5,5,公寓,,坐西北朝東南,43.7,36.97,0.06,0, ,
2334230,台北市大安區忠孝東路四段181巷,25.0448809,121.5520166,4988,122.71,3,2,2,29,5,6,電梯大樓,,坐南朝北,40.65,33.95,0.05,0,統領商圈華廈,
2336954,台北市信義區松信路,25.0486610,121.5720780,2250,69.88,3,2,2,32,3,5,公寓,,坐西朝東,32.2,29.68, ,0, ,
2340969,台北市大安區建國南路二段322巷8號,25.0228932,121.5358345,3942,94.99,4,2,2,29,1,6,公寓,,坐南朝北,41.5,35.14,0.08,0,台大華廈,
2343051,台北市文山區福興路82巷3弄1號,25.0062020,121.5509970,1380,46.84,3,2,2,32,1,5,公寓,, ,29.46,27.11,0.03,0, ,
2343409,台北市中山區林森北路310巷,25.0562110,121.5238560,1450,63.92,2,2,2,30,3,8,電梯大樓,,坐北朝南,22.68,17.345,0.19,0, ,
2343673,台北市松山區南京東路五段123巷,25.0525686,121.5607493,2700,66.82,3,2,2,48,4,4,公寓,, ,40.41,39.48, ,0,武昌新村,
2344214,台北市士林區中社路二段,25.106266,121.567171,1298,41.7,3,2,2,39,2,4,公寓,,坐東朝西,31.13,31.13, ,0,中央社區,
